src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,12744,0,12744.0,12744.0,12744.0,0.0,0.0,0.0,0.0,0.0,12744,12744,12744.0,0.0,0.0,20,0,12710,12710.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,12744.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2874,0,2874.0,2874.0,2874.0,0.0,0.0,0.0,0.0,0.0,2874,2874,2874.0,0.0,0.0,20,0,2840,2840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2874.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,4284,0,4284.0,4284.0,4284.0,0.0,0.0,0.0,0.0,0.0,4284,4284,4284.0,0.0,0.0,20,0,4250,4250.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,4284.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,8514,0,8514.0,8514.0,8514.0,0.0,0.0,0.0,0.0,0.0,8514,8514,8514.0,0.0,0.0,20,0,8480,8480.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,8514.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,8514,0,8514.0,8514.0,8514.0,0.0,0.0,0.0,0.0,0.0,8514,8514,8514.0,0.0,0.0,20,0,8480,8480.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,8514.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2874,0,2874.0,2874.0,2874.0,0.0,0.0,0.0,0.0,0.0,2874,2874,2874.0,0.0,0.0,20,0,2840,2840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2874.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2874,0,2874.0,2874.0,2874.0,0.0,0.0,0.0,0.0,0.0,2874,2874,2874.0,0.0,0.0,20,0,2840,2840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2874.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2874,0,2874.0,2874.0,2874.0,0.0,0.0,0.0,0.0,0.0,2874,2874,2874.0,0.0,0.0,20,0,2840,2840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2874.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2874,0,2874.0,2874.0,2874.0,0.0,0.0,0.0,0.0,0.0,2874,2874,2874.0,0.0,0.0,20,0,2840,2840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2874.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,1303,0,1303.0,1303.0,1303.0,0.0,0.0,0.0,0.0,0.0,1303,1303,1303.0,0.0,0.0,20,0,1269,1269.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,1303.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,20,0,133,133.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,167.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,5976,0,5976.0,5976.0,5976.0,0.0,0.0,0.0,0.0,0.0,5976,5976,5976.0,0.0,0.0,20,0,5942,5942.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,5976.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:41,0.0,0,0,0,0,1,0,156,0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,156,156,156.0,0.0,0.0,20,0,122,122.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,156.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:41,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,184.26.91.160,34880,443,6,2025-02-11 22:39:41,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
184.26.91.160,192.168.31.140,443,34880,6,2025-02-11 22:39:41,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,172,0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,172,172,172.0,0.0,0.0,20,0,138,138.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,172.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,7354,0,7354.0,7354.0,7354.0,0.0,0.0,0.0,0.0,0.0,7354,7354,7354.0,0.0,0.0,20,0,7320,7320.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,7354.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,640,0,640.0,640.0,640.0,0.0,0.0,0.0,0.0,0.0,640,640,640.0,0.0,0.0,20,0,606,606.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,640.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:42,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
